Acceleration - Average Points,450th,18.72,
Acceleration - Best Result,343rd,9th,x1
Acceleration - Total,538th,56.15,
AutoX - Average Points,144th,60.45,
AutoX - Best Result,432nd,13th,x1
AutoX - Total,424th,181.35,
Business Presentation - Average Points,265th,50.25,
Business Presentation - Best Result,509th,14th,x1
Business Presentation - Total,587th,150.75,
Cost - Average Points,6th,83.67,
Cost - Best Result,172nd,2nd,x1
Cost - Total,511th,251.0,
Engineering Design - Average Points,195th,86.0,
Engineering Design - Best Result,460th,14th,x1
Engineering Design - Total,546th,258.0,
Points - Average Points,319th,314.33,
Points - Total,542nd,943,
Skidpad - Average Points,300th,15.38,
Skidpad - Best Result,164th,3rd,x1
Skidpad - Total,481st,46.14,
