Acceleration - Average Points,438th,19.56,
Acceleration - Best Result,284th,8th,x1
Acceleration - Total,284th,332.46,
AutoX - Average Points,524th,13.26,
AutoX - Best Result,264th,7th,x1
AutoX - Total,384th,225.49,
Business Presentation - Average Points,517th,40.22,
Business Presentation - Best Result,533rd,17th,x2
Business Presentation - Total,237th,683.66,
Cost - Average Points,446th,52.91,
Cost - Best Result,226th,4th,x1
Cost - Total,214th,899.45,
Endurance - Average Points,438th,28.27,
Endurance - Best Result,238th,6th,x1
Endurance - Total,314th,480.65,
Engineering Design - Average Points,486th,60.62,
Engineering Design - Best Result,352nd,11th,x1
Engineering Design - Total,260th,1030.54,
Fuel - Average Points,331st,11.76,
Fuel - Best Result,13th,1st,x2
Fuel - Total,237th,200.0,
Points - Average Points,476th,227.0,
Points - Total,290th,3859,
Skidpad - Average Points,380th,11.3,
Skidpad - Best Result,275th,8th,x1
Skidpad - Total,259th,192.07,
