Acceleration - Average Points,19th,60.53,
Acceleration - Best Result,270th,6th,x1
Acceleration - Total,283rd,363.17,
AutoX - Average Points,137th,64.0,
AutoX - Best Result,289th,7th,x1
AutoX - Total,323rd,383.97,
Business Presentation - Average Points,768th,28.47,
Business Presentation - Best Result,584th,18th,x1
Business Presentation - Total,579th,170.84,
Cost - Average Points,819th,11.44,
Cost - Best Result,142nd,2nd,x1
Cost - Total,720th,68.66,
Endurance - Average Points,155th,101.73,
Endurance - Best Result,390th,11th,x1
Endurance - Total,296th,610.4,
Engineering Design - Average Points,567th,55.92,
Engineering Design - Best Result,389th,11th,x1
Engineering Design - Total,515th,335.5,
Fuel - Average Points,73rd,29.59,
Fuel - Best Result,461st,20th,x1
Fuel - Total,280th,177.54,
Points - Average Points,220th,379.83,
Points - Total,418th,2279,
Skidpad - Average Points,117th,27.98,
Skidpad - Best Result,185th,4th,x1
Skidpad - Total,303rd,167.88,
