Acceleration - Average Points,145th,42.25,
Acceleration - Best Result,471st,17th,x1
Acceleration - Total,448th,126.75,
AutoX - Average Points,300th,40.53,
AutoX - Best Result,670th,51st,x1
AutoX - Total,483rd,121.59,
Business Presentation - Average Points,683rd,32.5,
Business Presentation - Best Result,441st,11th,x1
Business Presentation - Total,657th,97.5,
Cost - Average Points,731st,26.29,
Cost - Best Result,671st,28th,x1
Cost - Total,679th,78.88,
Endurance - Average Points,144th,105.63,
Endurance - Best Result,597th,30th,x2
Endurance - Total,392nd,316.88,
Engineering Design - Average Points,315th,74.33,
Engineering Design - Best Result,512th,17th,x1
Engineering Design - Total,569th,223.0,
Fuel - Average Points,40th,37.74,
Fuel - Best Result,508th,32nd,x1
Fuel - Total,335th,113.21,
Points - Average Points,246th,360.0,
Points - Total,520th,1080,
Skidpad - Average Points,319th,14.26,
Skidpad - Best Result,579th,31st,x1
Skidpad - Total,487th,42.78,
