Acceleration - Average Points,426th,20.28,
Acceleration - Best Result,312th,9th,x1
Acceleration - Total,184th,567.91,
AutoX - Average Points,210th,53.07,
AutoX - Best Result,175th,3rd,x1
AutoX - Total,93rd,1485.84,
Business Presentation - Average Points,467th,42.3,
Business Presentation - Best Result,233rd,4th,x1
Business Presentation - Total,98th,1184.43,
Cost - Average Points,154th,66.86,
Cost - Best Result,20th,1st,x3
Cost - Total,58th,1872.15,
Endurance - Average Points,239th,74.8,
Endurance - Best Result,56th,1st,x1
Endurance - Total,111th,2094.35,
Engineering Design - Average Points,110th,97.62,
Engineering Design - Best Result,91st,2nd,x1
Engineering Design - Total,60th,2733.5,
Fuel - Average Points,446th,4.88,
Fuel - Best Result,221st,5th,x1
Fuel - Total,297th,136.68,
Points - Average Points,214th,379.64,
Points - Total,89th,10630,
Skidpad - Average Points,226th,19.69,
Skidpad - Best Result,25th,1st,x2
Skidpad - Total,98th,551.32,
