Acceleration - Average Points,149th,41.84,
Acceleration - Best Result,70th,1st,x1
Acceleration - Total,204th,543.92,
AutoX - Average Points,166th,58.6,
AutoX - Best Result,91st,1st,x1
AutoX - Total,206th,761.77,
Business Presentation - Average Points,248th,50.74,
Business Presentation - Best Result,201st,3rd,x1
Business Presentation - Total,260th,659.6,
Cost - Average Points,720th,27.93,
Cost - Best Result,635th,24th,x1
Cost - Total,441st,363.06,
Endurance - Average Points,75th,131.66,
Endurance - Best Result,114th,2nd,x1
Endurance - Total,146th,1711.55,
Engineering Design - Average Points,295th,75.92,
Engineering Design - Best Result,173rd,4th,x1
Engineering Design - Total,281st,987.0,
Fuel - Average Points,21st,47.36,
Fuel - Best Result,193rd,4th,x1
Fuel - Total,64th,615.63,
Points - Average Points,121st,459.69,
Points - Total,198th,5976,
Skidpad - Average Points,121st,27.2,
Skidpad - Best Result,119th,2nd,x1
Skidpad - Total,178th,353.61,
