Business Presentation - Average Points,378th,45.58,
Business Presentation - Best Result,601st,21st,x1
Business Presentation - Total,674th,91.15,
Cost - Average Points,647th,36.5,
Cost - Best Result,633rd,24th,x1
Cost - Total,688th,73.0,
Endurance - Average Points,541st,12.5,
Endurance - Best Result,293rd,7th,x1
Endurance - Total,589th,25.0,
Engineering Design - Average Points,563rd,55.5,
Engineering Design - Best Result,659th,29th,x1
Engineering Design - Total,685th,111.0,
Points - Average Points,637th,150.0,
Points - Total,698th,300,
