Acceleration - Average Points,624th,3.5,
Acceleration - Best Result,462nd,16th,x1
Acceleration - Total,660th,3.5,
AutoX - Average Points,621st,5.0,
AutoX - Best Result,463rd,16th,x1
AutoX - Total,689th,5.0,
Business Presentation - Average Points,349th,46.7,
Business Presentation - Best Result,681st,28th,x1
Business Presentation - Total,755th,46.7,
Cost - Average Points,382nd,56.2,
Cost - Best Result,599th,21st,x1
Cost - Total,721st,56.2,
Endurance - Average Points,510th,18.0,
Endurance - Best Result,426th,13th,x1
Endurance - Total,606th,18.0,
Engineering Design - Average Points,269th,78.4,
Engineering Design - Best Result,662nd,29th,x1
Engineering Design - Total,734th,78.4,
Points - Average Points,509th,211.0,
Points - Total,744th,211,
Skidpad - Average Points,569th,3.5,
Skidpad - Best Result,458th,17th,x1
Skidpad - Total,626th,3.5,
