Acceleration - Average Points,575th,7.26,
Acceleration - Best Result,607th,40th,x1
Acceleration - Total,525th,58.11,
AutoX - Average Points,307th,38.97,
AutoX - Best Result,590th,32nd,x1
AutoX - Total,335th,311.8,
Business Presentation - Average Points,260th,50.33,
Business Presentation - Best Result,56th,1st,x1
Business Presentation - Total,373rd,402.65,
Cost - Average Points,765th,19.52,
Cost - Best Result,440th,11th,x1
Cost - Total,583rd,156.18,
Endurance - Average Points,298th,54.71,
Endurance - Best Result,475th,17th,x1
Endurance - Total,332nd,437.7,
Engineering Design - Average Points,480th,60.94,
Engineering Design - Best Result,214th,6th,x1
Engineering Design - Total,427th,487.56,
Fuel - Average Points,151st,22.88,
Fuel - Best Result,205th,5th,x1
Fuel - Total,257th,183.04,
Points - Average Points,393rd,273.62,
Points - Total,409th,2189,
Skidpad - Average Points,231st,19.07,
Skidpad - Best Result,274th,8th,x1
Skidpad - Total,298th,152.52,
