Acceleration - Average Points,460th,17.46,
Acceleration - Best Result,581st,31st,x1
Acceleration - Total,502nd,69.86,
AutoX - Average Points,272nd,44.0,
AutoX - Best Result,543rd,26th,x1
AutoX - Total,417th,176.0,
Business Presentation - Average Points,283rd,49.36,
Business Presentation - Best Result,613th,22nd,x1
Business Presentation - Total,520th,197.44,
Cost - Average Points,867th,-84.9,
Cost - Best Result,732nd,37th,x1
Cost - Total,872nd,-339.62,
Endurance - Average Points,233rd,76.46,
Endurance - Best Result,582nd,28th,x2
Endurance - Total,392nd,305.83,
Engineering Design - Average Points,234th,82.0,
Engineering Design - Best Result,645th,28th,x1
Engineering Design - Total,492nd,328.0,
Fuel - Average Points,489th,2.05,
Fuel - Best Result,515th,43rd,x1
Fuel - Total,502nd,8.19,
Points - Average Points,531st,194.25,
Points - Total,567th,777,
Skidpad - Average Points,470th,7.74,
Skidpad - Best Result,552nd,29th,x1
Skidpad - Total,513th,30.98,
