Acceleration - Average Points,201st,37.42,
Acceleration - Best Result,169th,3rd,x1
Acceleration - Total,69th,1197.51,
AutoX - Average Points,161st,59.02,
AutoX - Best Result,175th,3rd,x1
AutoX - Total,61st,1888.52,
Business Presentation - Average Points,236th,51.06,
Business Presentation - Best Result,231st,4th,x1
Business Presentation - Total,59th,1633.82,
Cost - Average Points,222nd,64.19,
Cost - Best Result,370th,8th,x2
Cost - Total,47th,2054.2,
Endurance - Average Points,194th,85.51,
Endurance - Best Result,264th,6th,x1
Endurance - Total,71st,2736.25,
Engineering Design - Average Points,186th,87.22,
Engineering Design - Best Result,73rd,2nd,x2
Engineering Design - Total,62nd,2791.0,
Fuel - Average Points,389th,8.45,
Fuel - Best Result,56th,1st,x1
Fuel - Total,197th,270.42,
Points - Average Points,175th,411.66,
Points - Total,70th,13173,
Skidpad - Average Points,198th,21.98,
Skidpad - Best Result,61st,1st,x1
Skidpad - Total,75th,703.39,
