Acceleration - Average Points,542nd,11.57,
Acceleration - Best Result,502nd,18th,x1
Acceleration - Total,399th,185.16,
AutoX - Average Points,558th,11.25,
AutoX - Best Result,529th,20th,x1
AutoX - Total,430th,180.05,
Business Presentation - Average Points,251st,51.02,
Business Presentation - Best Result,175th,2nd,x1
Business Presentation - Total,200th,816.29,
Cost - Average Points,336th,58.72,
Cost - Best Result,315th,5th,x1
Cost - Total,225th,939.52,
Endurance - Average Points,517th,18.6,
Endurance - Best Result,438th,13th,x1
Endurance - Total,410th,297.6,
Engineering Design - Average Points,269th,78.47,
Engineering Design - Best Result,259th,6th,x1
Engineering Design - Total,231st,1255.5,
Fuel - Average Points,477th,3.86,
Fuel - Best Result,336th,9th,x1
Fuel - Total,427th,61.7,
Points - Average Points,471st,235.56,
Points - Total,313th,3769,
Skidpad - Average Points,449th,9.07,
Skidpad - Best Result,447th,15th,x1
Skidpad - Total,334th,145.19,
