Acceleration - Average Points,524th,13.25,
Acceleration - Best Result,655th,54th,x1
Acceleration - Total,558th,53.0,
AutoX - Average Points,548th,12.02,
AutoX - Best Result,682nd,52nd,x1
AutoX - Total,584th,48.1,
Business Presentation - Average Points,530th,40.72,
Business Presentation - Best Result,661st,24th,x1
Business Presentation - Total,589th,162.9,
Cost - Average Points,654th,37.88,
Cost - Best Result,831st,59th,x1
Cost - Total,605th,151.5,
Endurance - Average Points,613th,3.25,
Endurance - Best Result,580th,25th,x1
Endurance - Total,630th,13.0,
Engineering Design - Average Points,797th,30.0,
Engineering Design - Best Result,749th,39th,x1
Engineering Design - Total,687th,120.0,
Points - Average Points,655th,148.5,
Points - Total,623rd,594,
Skidpad - Average Points,337th,13.8,
Skidpad - Best Result,556th,26th,x1
Skidpad - Total,474th,55.2,
