Acceleration - Average Points,675th,0.64,
Acceleration - Best Result,675th,89th,x1
Acceleration - Total,661st,4.5,
Business Presentation - Average Points,854th,15.2,
Business Presentation - Best Result,816th,51st,x1
Business Presentation - Total,651st,106.39,
Cost - Average Points,170th,66.41,
Cost - Best Result,263rd,4th,x1
Cost - Total,407th,464.86,
Endurance - Average Points,640th,2.0,
Endurance - Best Result,662nd,66th,x1
Endurance - Total,624th,14.0,
Engineering Design - Average Points,800th,29.43,
Engineering Design - Best Result,810th,53rd,x1
Engineering Design - Total,598th,206.0,
Points - Average Points,765th,106.43,
Points - Total,592nd,745,
