Acceleration - Average Points,139th,42.59,
Acceleration - Best Result,76th,1st,x1
Acceleration - Total,37th,1533.36,
AutoX - Average Points,116th,69.14,
AutoX - Best Result,32nd,1st,x2
AutoX - Total,34th,2489.0,
Business Presentation - Average Points,65th,58.68,
Business Presentation - Best Result,118th,2nd,x3
Business Presentation - Total,21st,2112.59,
Cost - Average Points,24th,76.87,
Cost - Best Result,14th,1st,x4
Cost - Total,16th,2767.28,
Endurance - Average Points,104th,117.78,
Endurance - Best Result,19th,1st,x3
Endurance - Total,33rd,4240.05,
Engineering Design - Average Points,94th,100.69,
Engineering Design - Best Result,107th,3rd,x2
Engineering Design - Total,27th,3625.0,
Fuel - Average Points,301st,13.46,
Fuel - Best Result,235th,6th,x2
Fuel - Total,92nd,484.66,
Points - Average Points,87th,505.06,
Points - Total,29th,18182,
Skidpad - Average Points,129th,26.68,
Skidpad - Best Result,79th,1st,x1
Skidpad - Total,39th,960.36,
