Acceleration - Average Points,424th,20.58,
Acceleration - Best Result,529th,23rd,x1
Acceleration - Total,210th,514.49,
AutoX - Average Points,326th,37.0,
AutoX - Best Result,470th,18th,x2
AutoX - Total,165th,924.94,
Business Presentation - Average Points,85th,57.63,
Business Presentation - Best Result,156th,2nd,x1
Business Presentation - Total,70th,1440.76,
Cost - Average Points,100th,69.47,
Cost - Best Result,99th,1st,x1
Cost - Total,67th,1736.78,
Endurance - Average Points,350th,43.5,
Endurance - Best Result,432nd,14th,x1
Endurance - Total,192nd,1087.58,
Engineering Design - Average Points,216th,84.04,
Engineering Design - Best Result,174th,4th,x1
Engineering Design - Total,92nd,2101.0,
Fuel - Average Points,292nd,13.96,
Fuel - Best Result,373rd,13th,x2
Fuel - Total,140th,348.9,
Points - Average Points,283rd,334.4,
Points - Total,128th,8360,
Skidpad - Average Points,454th,8.63,
Skidpad - Best Result,475th,19th,x1
Skidpad - Total,243rd,215.79,
