Acceleration - Average Points,555th,9.11,
Acceleration - Best Result,583rd,32nd,x1
Acceleration - Total,604th,27.33,
AutoX - Average Points,618th,5.0,
AutoX - Best Result,583rd,31st,x1
AutoX - Total,629th,15.0,
Business Presentation - Average Points,218th,51.56,
Business Presentation - Best Result,261st,5th,x1
Business Presentation - Total,569th,154.69,
Cost - Average Points,624th,39.8,
Cost - Best Result,661st,28th,x1
Cost - Total,615th,119.39,
Engineering Design - Average Points,383rd,69.33,
Engineering Design - Best Result,648th,29th,x1
Engineering Design - Total,575th,208.0,
Points - Average Points,569th,179.33,
Points - Total,617th,538,
Skidpad - Average Points,537th,4.49,
Skidpad - Best Result,588th,35th,x1
Skidpad - Total,576th,13.46,
