Acceleration - Average Points,84th,49.47,
Acceleration - Best Result,19th,1st,x3
Acceleration - Total,54th,1335.57,
AutoX - Average Points,109th,70.8,
AutoX - Best Result,130th,2nd,x1
AutoX - Total,58th,1911.49,
Business Presentation - Average Points,248th,50.8,
Business Presentation - Best Result,432nd,11th,x1
Business Presentation - Total,78th,1371.47,
Cost - Average Points,318th,59.33,
Cost - Best Result,74th,1st,x1
Cost - Total,83rd,1601.9,
Endurance - Average Points,182nd,89.17,
Endurance - Best Result,179th,4th,x1
Endurance - Total,90th,2407.48,
Engineering Design - Average Points,125th,96.19,
Engineering Design - Best Result,43rd,1st,x1
Engineering Design - Total,70th,2597.0,
Fuel - Average Points,442nd,4.96,
Fuel - Best Result,430th,18th,x1
Fuel - Total,299th,134.01,
Points - Average Points,135th,447.26,
Points - Total,72nd,12076,
Skidpad - Average Points,130th,26.55,
Skidpad - Best Result,87th,2nd,x3
Skidpad - Total,71st,716.98,
