Acceleration - Average Points,43rd,54.45,
Acceleration - Best Result,109th,2nd,x1
Acceleration - Total,62nd,1306.87,
AutoX - Average Points,65th,80.68,
AutoX - Best Result,230th,5th,x1
AutoX - Total,62nd,1936.21,
Business Presentation - Average Points,192nd,53.03,
Business Presentation - Best Result,280th,5th,x1
Business Presentation - Total,98th,1272.72,
Cost - Average Points,367th,57.35,
Cost - Best Result,130th,2nd,x1
Cost - Total,122nd,1376.48,
Endurance - Average Points,122nd,113.09,
Endurance - Best Result,222nd,5th,x1
Endurance - Total,81st,2714.12,
Engineering Design - Average Points,144th,92.62,
Engineering Design - Best Result,232nd,6th,x1
Engineering Design - Total,94th,2223.0,
Fuel - Average Points,103rd,26.52,
Fuel - Best Result,135th,3rd,x2
Fuel - Total,65th,636.53,
Points - Average Points,89th,505.29,
Points - Total,77th,12127,
Skidpad - Average Points,112th,28.43,
Skidpad - Best Result,46th,1st,x1
Skidpad - Total,81st,682.29,
