Acceleration - Average Points,340th,26.66,
Acceleration - Best Result,306th,8th,x1
Acceleration - Total,368th,213.28,
AutoX - Average Points,425th,26.12,
AutoX - Best Result,382nd,11th,x1
AutoX - Total,402nd,208.96,
Business Presentation - Average Points,613th,36.25,
Business Presentation - Best Result,238th,4th,x1
Business Presentation - Total,452nd,290.04,
Cost - Average Points,470th,51.43,
Cost - Best Result,371st,8th,x2
Cost - Total,422nd,411.46,
Endurance - Average Points,320th,50.11,
Endurance - Best Result,298th,7th,x1
Endurance - Total,351st,400.9,
Engineering Design - Average Points,349th,71.88,
Engineering Design - Best Result,334th,10th,x2
Engineering Design - Total,401st,575.01,
Fuel - Average Points,368th,9.93,
Fuel - Best Result,251st,6th,x1
Fuel - Total,385th,79.46,
Points - Average Points,396th,276.25,
Points - Total,412th,2210,
Skidpad - Average Points,281st,16.21,
Skidpad - Best Result,152nd,3rd,x1
Skidpad - Total,340th,129.67,
