Acceleration - Average Points,506th,14.14,
Acceleration - Best Result,542nd,24th,x1
Acceleration - Total,485th,84.84,
AutoX - Average Points,443rd,23.95,
AutoX - Best Result,563rd,27th,x1
AutoX - Total,460th,143.67,
Business Presentation - Average Points,569th,38.14,
Business Presentation - Best Result,587th,20th,x1
Business Presentation - Total,507th,228.86,
Cost - Average Points,761st,21.83,
Cost - Best Result,704th,32nd,x1
Cost - Total,613th,130.96,
Endurance - Average Points,512th,17.11,
Endurance - Best Result,611th,32nd,x1
Endurance - Total,517th,102.64,
Engineering Design - Average Points,644th,48.5,
Engineering Design - Best Result,694th,34th,x1
Engineering Design - Total,527th,291.0,
Fuel - Average Points,362nd,10.23,
Fuel - Best Result,491st,26th,x1
Fuel - Total,416th,61.38,
Points - Average Points,559th,182.33,
Points - Total,518th,1094,
Skidpad - Average Points,455th,8.61,
Skidpad - Best Result,562nd,29th,x1
Skidpad - Total,471st,51.66,
