Acceleration - Average Points,73rd,50.14,
Acceleration - Best Result,95th,2nd,x2
Acceleration - Total,116th,802.16,
AutoX - Average Points,255th,47.6,
AutoX - Best Result,517th,21st,x1
AutoX - Total,208th,761.58,
Business Presentation - Average Points,12th,65.44,
Business Presentation - Best Result,16th,1st,x3
Business Presentation - Total,125th,1046.97,
Cost - Average Points,141st,67.71,
Cost - Best Result,606th,22nd,x1
Cost - Total,168th,1083.36,
Endurance - Average Points,110th,115.06,
Endurance - Best Result,472nd,16th,x1
Endurance - Total,139th,1840.98,
Engineering Design - Average Points,133rd,95.06,
Engineering Design - Best Result,161st,4th,x1
Engineering Design - Total,163rd,1521.0,
Fuel - Average Points,41st,37.71,
Fuel - Best Result,305th,8th,x1
Fuel - Total,67th,603.3,
Points - Average Points,88th,503.38,
Points - Total,144th,8054,
Skidpad - Average Points,161st,24.63,
Skidpad - Best Result,291st,8th,x1
Skidpad - Total,156th,394.03,
