Acceleration - Average Points,593rd,6.1,
Acceleration - Best Result,635th,44th,x1
Acceleration - Total,647th,6.1,
AutoX - Average Points,599th,7.5,
AutoX - Best Result,582nd,29th,x1
AutoX - Total,680th,7.5,
Business Presentation - Average Points,795th,23.1,
Business Presentation - Best Result,855th,90th,x1
Business Presentation - Total,840th,23.1,
Endurance - Average Points,82nd,127.2,
Endurance - Best Result,540th,21st,x1
Endurance - Total,496th,127.2,
Engineering Design - Average Points,168th,89.5,
Engineering Design - Best Result,673rd,31st,x1
Engineering Design - Total,723rd,89.5,
Fuel - Average Points,221st,18.1,
Fuel - Best Result,477th,24th,x1
Fuel - Total,494th,18.1,
Points - Average Points,356th,294.0,
Points - Total,705th,294,
Skidpad - Average Points,192nd,22.4,
Skidpad - Best Result,597th,34th,x1
Skidpad - Total,550th,22.4,
