Acceleration - Average Points,324th,27.4,
Acceleration - Best Result,251st,6th,x1
Acceleration - Total,130th,739.73,
AutoX - Average Points,358th,33.51,
AutoX - Best Result,243rd,6th,x1
AutoX - Total,169th,904.85,
Business Presentation - Average Points,246th,50.89,
Business Presentation - Best Result,147th,2nd,x1
Business Presentation - Total,77th,1374.03,
Cost - Average Points,314th,59.52,
Cost - Best Result,78th,1st,x1
Cost - Total,81st,1607.02,
Endurance - Average Points,376th,39.23,
Endurance - Best Result,210th,5th,x1
Endurance - Total,199th,1059.21,
Engineering Design - Average Points,525th,58.06,
Engineering Design - Best Result,221st,6th,x1
Engineering Design - Total,145th,1567.5,
Fuel - Average Points,452nd,4.5,
Fuel - Best Result,431st,18th,x1
Fuel - Total,314th,121.5,
Points - Average Points,381st,283.15,
Points - Total,146th,7645,
Skidpad - Average Points,382nd,11.24,
Skidpad - Best Result,281st,8th,x1
Skidpad - Total,191st,303.44,
