Acceleration - Average Points,66th,51.72,
Acceleration - Best Result,40th,1st,x2
Acceleration - Total,53rd,1396.54,
AutoX - Average Points,34th,90.44,
AutoX - Best Result,196th,3rd,x1
AutoX - Total,40th,2441.9,
Business Presentation - Average Points,84th,57.71,
Business Presentation - Best Result,219th,3rd,x1
Business Presentation - Total,68th,1558.21,
Cost - Average Points,181st,65.73,
Cost - Best Result,106th,1st,x1
Cost - Total,74th,1774.73,
Endurance - Average Points,58th,140.12,
Endurance - Best Result,95th,2nd,x2
Endurance - Total,45th,3783.18,
Engineering Design - Average Points,109th,98.29,
Engineering Design - Best Result,104th,2nd,x1
Engineering Design - Total,72nd,2653.77,
Fuel - Average Points,292nd,14.08,
Fuel - Best Result,356th,11th,x2
Fuel - Total,137th,380.25,
Points - Average Points,54th,542.44,
Points - Total,56th,14646,
Skidpad - Average Points,178th,24.39,
Skidpad - Best Result,129th,2nd,x1
Skidpad - Total,87th,658.43,
