Acceleration - Average Points,96th,47.94,
Acceleration - Best Result,503rd,18th,x1
Acceleration - Total,437th,143.81,
AutoX - Average Points,252nd,48.35,
AutoX - Best Result,481st,16th,x1
AutoX - Total,469th,145.04,
Business Presentation - Average Points,154th,54.43,
Business Presentation - Best Result,449th,10th,x1
Business Presentation - Total,588th,163.28,
Cost - Average Points,189th,65.44,
Cost - Best Result,603rd,19th,x1
Cost - Total,571st,196.31,
Endurance - Average Points,73rd,131.31,
Endurance - Best Result,364th,9th,x1
Endurance - Total,363rd,393.94,
Engineering Design - Average Points,255th,80.0,
Engineering Design - Best Result,519th,16th,x1
Engineering Design - Total,574th,240.0,
Fuel - Average Points,211th,18.88,
Fuel - Best Result,458th,19th,x1
Fuel - Total,437th,56.63,
Points - Average Points,108th,482.33,
Points - Total,493rd,1447,
Skidpad - Average Points,48th,35.81,
Skidpad - Best Result,460th,16th,x1
Skidpad - Total,380th,107.44,
