Acceleration - Average Points,482nd,15.89,
Acceleration - Best Result,514th,22nd,x1
Acceleration - Total,392nd,174.84,
AutoX - Average Points,335th,36.35,
AutoX - Best Result,65th,1st,x1
AutoX - Total,297th,399.89,
Business Presentation - Average Points,543rd,38.86,
Business Presentation - Best Result,522nd,16th,x1
Business Presentation - Total,359th,427.47,
Cost - Average Points,427th,54.09,
Cost - Best Result,235th,4th,x1
Cost - Total,335th,594.99,
Endurance - Average Points,404th,34.39,
Endurance - Best Result,496th,18th,x1
Endurance - Total,353rd,378.32,
Engineering Design - Average Points,561st,55.18,
Engineering Design - Best Result,601st,24th,x1
Engineering Design - Total,386th,607.0,
Fuel - Average Points,402nd,7.6,
Fuel - Best Result,488th,27th,x1
Fuel - Total,368th,83.61,
Points - Average Points,445th,244.45,
Points - Total,366th,2689,
Skidpad - Average Points,487th,6.92,
Skidpad - Best Result,556th,30th,x1
Skidpad - Total,407th,76.12,
