Acceleration - Average Points,595th,7.01,
Acceleration - Best Result,664th,68th,x1
Acceleration - Total,549th,56.06,
AutoX - Average Points,498th,17.28,
AutoX - Best Result,681st,52nd,x1
AutoX - Total,474th,138.24,
Business Presentation - Average Points,613th,36.82,
Business Presentation - Best Result,740th,35th,x1
Business Presentation - Total,464th,294.57,
Cost - Average Points,531st,47.1,
Cost - Best Result,165th,2nd,x1
Cost - Total,443rd,376.76,
Endurance - Average Points,583rd,6.5,
Endurance - Best Result,648th,46th,x2
Endurance - Total,558th,52.0,
Engineering Design - Average Points,745th,38.88,
Engineering Design - Best Result,733rd,37th,x1
Engineering Design - Total,534th,311.0,
Points - Average Points,628th,158.25,
Points - Total,509th,1266,
Skidpad - Average Points,524th,6.01,
Skidpad - Best Result,643rd,55th,x1
Skidpad - Total,487th,48.1,
