Acceleration - Average Points,165th,40.52,
Acceleration - Best Result,130th,2nd,x1
Acceleration - Total,73rd,1175.08,
AutoX - Average Points,398th,28.67,
AutoX - Best Result,150th,2nd,x1
AutoX - Total,195th,831.52,
Business Presentation - Average Points,126th,55.68,
Business Presentation - Best Result,35th,1st,x2
Business Presentation - Total,65th,1614.84,
Cost - Average Points,346th,58.3,
Cost - Best Result,38th,1st,x2
Cost - Total,83rd,1690.62,
Endurance - Average Points,217th,80.47,
Endurance - Best Result,206th,4th,x1
Endurance - Total,106th,2333.64,
Engineering Design - Average Points,277th,77.78,
Engineering Design - Best Result,216th,5th,x1
Engineering Design - Total,91st,2255.52,
Fuel - Average Points,253rd,16.37,
Fuel - Best Result,113th,2nd,x1
Fuel - Total,99th,474.72,
Points - Average Points,223rd,378.21,
Points - Total,93rd,10968,
Skidpad - Average Points,133rd,26.7,
Skidpad - Best Result,269th,7th,x4
Skidpad - Total,68th,774.19,
