Acceleration - Average Points,601st,6.54,
Acceleration - Best Result,543rd,23rd,x2
Acceleration - Total,560th,52.33,
AutoX - Average Points,435th,25.32,
AutoX - Best Result,471st,16th,x1
AutoX - Total,416th,202.59,
Business Presentation - Average Points,782nd,27.19,
Business Presentation - Best Result,617th,21st,x1
Business Presentation - Total,538th,217.54,
Cost - Average Points,231st,63.82,
Cost - Best Result,58th,1st,x1
Cost - Total,388th,510.6,
Endurance - Average Points,353rd,44.8,
Endurance - Best Result,473rd,16th,x1
Endurance - Total,380th,358.39,
Engineering Design - Average Points,251st,80.29,
Engineering Design - Best Result,501st,16th,x1
Engineering Design - Total,392nd,642.36,
Fuel - Average Points,344th,11.27,
Fuel - Best Result,217th,5th,x1
Fuel - Total,374th,90.18,
Points - Average Points,422nd,261.0,
Points - Total,432nd,2088,
Skidpad - Average Points,612th,1.7,
Skidpad - Best Result,356th,11th,x1
Skidpad - Total,589th,13.57,
