Acceleration - Average Points,390th,23.26,
Acceleration - Best Result,587th,30th,x1
Acceleration - Total,441st,139.56,
AutoX - Average Points,438th,25.24,
AutoX - Best Result,581st,28th,x1
AutoX - Total,459th,151.41,
Business Presentation - Average Points,460th,43.38,
Business Presentation - Best Result,379th,8th,x1
Business Presentation - Total,496th,260.31,
Cost - Average Points,472nd,51.79,
Cost - Best Result,608th,20th,x1
Cost - Total,481st,310.73,
Endurance - Average Points,386th,38.87,
Endurance - Best Result,498th,17th,x1
Endurance - Total,443rd,233.24,
Engineering Design - Average Points,560th,56.5,
Engineering Design - Best Result,531st,17th,x1
Engineering Design - Total,511th,339.0,
Fuel - Average Points,450th,5.87,
Fuel - Best Result,498th,26th,x1
Fuel - Total,480th,35.2,
Points - Average Points,437th,252.33,
Points - Total,480th,1514,
Skidpad - Average Points,490th,7.36,
Skidpad - Best Result,562nd,28th,x1
Skidpad - Total,497th,44.18,
