Acceleration - Average Points,245th,33.92,
Acceleration - Best Result,124th,2nd,x1
Acceleration - Total,213th,542.66,
AutoX - Average Points,93rd,73.22,
AutoX - Best Result,87th,1st,x1
AutoX - Total,135th,1171.48,
Business Presentation - Average Points,274th,50.38,
Business Presentation - Best Result,82nd,1st,x1
Business Presentation - Total,205th,806.06,
Cost - Average Points,607th,42.61,
Cost - Best Result,375th,7th,x1
Cost - Total,313th,681.79,
Endurance - Average Points,132nd,111.61,
Endurance - Best Result,308th,7th,x1
Endurance - Total,144th,1785.69,
Engineering Design - Average Points,230th,82.16,
Engineering Design - Best Result,340th,9th,x1
Engineering Design - Total,213th,1314.54,
Fuel - Average Points,219th,18.37,
Fuel - Best Result,441st,17th,x1
Fuel - Total,190th,293.95,
Points - Average Points,159th,429.75,
Points - Total,179th,6876,
Skidpad - Average Points,269th,17.44,
Skidpad - Best Result,122nd,2nd,x1
Skidpad - Total,225th,279.03,
