Acceleration - Average Points,39th,54.89,
Acceleration - Best Result,457th,16th,x1
Acceleration - Total,545th,54.89,
AutoX - Average Points,289th,42.33,
AutoX - Best Result,558th,27th,x1
AutoX - Total,586th,42.33,
Business Presentation - Average Points,720th,30.5,
Business Presentation - Best Result,813th,55th,x1
Business Presentation - Total,810th,30.5,
Cost - Average Points,769th,20.36,
Cost - Best Result,818th,60th,x1
Cost - Total,806th,20.36,
Engineering Design - Average Points,806th,25.0,
Engineering Design - Best Result,815th,59th,x1
Engineering Design - Total,833rd,25.0,
Points - Average Points,586th,173.0,
Points - Total,761st,173,
