Acceleration - Average Points,290th,29.83,
Acceleration - Best Result,474th,17th,x1
Acceleration - Total,247th,417.68,
AutoX - Average Points,53rd,84.93,
AutoX - Best Result,82nd,1st,x1
AutoX - Total,124th,1188.99,
Business Presentation - Average Points,576th,37.85,
Business Presentation - Best Result,296th,6th,x2
Business Presentation - Total,315th,529.9,
Cost - Average Points,727th,27.11,
Cost - Best Result,589th,20th,x1
Cost - Total,434th,379.5,
Endurance - Average Points,143rd,105.97,
Endurance - Best Result,314th,8th,x2
Endurance - Total,164th,1483.54,
Engineering Design - Average Points,370th,70.08,
Engineering Design - Best Result,473rd,15th,x1
Engineering Design - Total,283rd,981.08,
Fuel - Average Points,61st,33.16,
Fuel - Best Result,341st,10th,x1
Fuel - Total,101st,464.19,
Points - Average Points,179th,407.21,
Points - Total,214th,5701,
Skidpad - Average Points,190th,22.59,
Skidpad - Best Result,315th,9th,x1
Skidpad - Total,196th,316.22,
