Acceleration - Average Points,563rd,9.6,
Acceleration - Best Result,647th,47th,x1
Acceleration - Total,647th,9.6,
AutoX - Average Points,618th,6.5,
AutoX - Best Result,676th,49th,x1
AutoX - Total,695th,6.5,
Business Presentation - Average Points,672nd,34.4,
Business Presentation - Best Result,851st,69th,x1
Business Presentation - Total,812th,34.4,
Cost - Average Points,593rd,43.5,
Cost - Best Result,854th,75th,x1
Cost - Total,770th,43.5,
Endurance - Average Points,464th,25.0,
Endurance - Best Result,583rd,25th,x1
Endurance - Total,604th,25.0,
Engineering Design - Average Points,646th,50.0,
Engineering Design - Best Result,811th,53rd,x1
Engineering Design - Total,795th,50.0,
Points - Average Points,600th,169.0,
Points - Total,779th,169,
