Acceleration - Average Points,302nd,28.68,
Acceleration - Best Result,280th,7th,x2
Acceleration - Total,231st,458.87,
AutoX - Average Points,306th,40.04,
AutoX - Best Result,467th,16th,x1
AutoX - Total,233rd,640.72,
Business Presentation - Average Points,314th,48.3,
Business Presentation - Best Result,117th,1st,x1
Business Presentation - Total,204th,772.86,
Cost - Average Points,427th,53.77,
Cost - Best Result,302nd,5th,x1
Cost - Total,239th,860.34,
Endurance - Average Points,262nd,66.88,
Endurance - Best Result,312th,7th,x1
Endurance - Total,200th,1070.02,
Engineering Design - Average Points,379th,69.94,
Engineering Design - Best Result,481st,15th,x1
Engineering Design - Total,252nd,1119.05,
Fuel - Average Points,257th,15.75,
Fuel - Best Result,169th,3rd,x1
Fuel - Total,210th,252.0,
Points - Average Points,283rd,334.81,
Points - Total,228th,5357,
Skidpad - Average Points,375th,11.42,
Skidpad - Best Result,256th,6th,x1
Skidpad - Total,276th,182.73,
