Acceleration - Average Points,257th,32.59,
Acceleration - Best Result,361st,11th,x1
Acceleration - Total,324th,260.7,
AutoX - Average Points,254th,47.47,
AutoX - Best Result,48th,1st,x1
AutoX - Total,308th,379.74,
Business Presentation - Average Points,785th,24.16,
Business Presentation - Best Result,743rd,38th,x1
Business Presentation - Total,526th,193.28,
Cost - Average Points,755th,21.02,
Cost - Best Result,395th,9th,x1
Cost - Total,569th,168.19,
Endurance - Average Points,315th,51.02,
Endurance - Best Result,511th,19th,x1
Endurance - Total,339th,408.16,
Engineering Design - Average Points,598th,51.5,
Engineering Design - Best Result,580th,23rd,x1
Engineering Design - Total,454th,412.0,
Fuel - Average Points,364th,9.86,
Fuel - Best Result,402nd,15th,x1
Fuel - Total,378th,78.85,
Points - Average Points,433rd,249.62,
Points - Total,422nd,1997,
Skidpad - Average Points,312th,14.38,
Skidpad - Best Result,407th,15th,x1
Skidpad - Total,347th,115.03,
