Business Presentation - Average Points,12th,64.75,
Business Presentation - Best Result,208th,3rd,x1
Business Presentation - Total,619th,129.5,
Cost - Average Points,512th,49.25,
Cost - Best Result,645th,23rd,x1
Cost - Total,667th,98.5,
Endurance - Average Points,577th,7.0,
Endurance - Best Result,463rd,15th,x1
Endurance - Total,625th,14.0,
Engineering Design - Average Points,161st,90.8,
Engineering Design - Best Result,548th,18th,x1
Engineering Design - Total,616th,181.6,
Points - Average Points,515th,212.0,
Points - Total,666th,424,
