Acceleration - Average Points,122nd,44.8,
Acceleration - Best Result,342nd,9th,x1
Acceleration - Total,398th,179.19,
AutoX - Average Points,457th,22.2,
AutoX - Best Result,501st,19th,x1
AutoX - Total,513th,88.79,
Business Presentation - Average Points,384th,45.32,
Business Presentation - Best Result,556th,17th,x1
Business Presentation - Total,552nd,181.3,
Cost - Average Points,380th,56.34,
Cost - Best Result,536th,15th,x1
Cost - Total,532nd,225.34,
Endurance - Average Points,570th,7.0,
Endurance - Best Result,463rd,15th,x1
Endurance - Total,577th,28.0,
Engineering Design - Average Points,202nd,85.47,
Engineering Design - Best Result,478th,15th,x1
Engineering Design - Total,498th,341.88,
Points - Average Points,388th,278.75,
Points - Total,514th,1115,
Skidpad - Average Points,259th,17.48,
Skidpad - Best Result,512th,21st,x1
Skidpad - Total,428th,69.92,
