AutoX - Average Points,682nd,2.17,
AutoX - Best Result,524th,20th,x1
AutoX - Total,692nd,6.5,
Business Presentation - Average Points,830th,20.33,
Business Presentation - Best Result,626th,21st,x1
Business Presentation - Total,742nd,61.0,
Cost - Average Points,604th,42.93,
Cost - Best Result,635th,22nd,x1
Cost - Total,630th,128.8,
Endurance - Average Points,662nd,0.33,
Endurance - Best Result,520th,18th,x1
Endurance - Total,664th,1.0,
Engineering Design - Average Points,697th,43.78,
Engineering Design - Best Result,292nd,7th,x1
Engineering Design - Total,673rd,131.33,
Points - Average Points,760th,109.67,
Points - Total,704th,329,
