Business Presentation - Average Points,123rd,55.8,
Business Presentation - Best Result,260th,4th,x1
Business Presentation - Total,533rd,223.2,
Cost - Average Points,503rd,49.72,
Cost - Best Result,538th,14th,x1
Cost - Total,568th,198.9,
Engineering Design - Average Points,821st,23.25,
Engineering Design - Best Result,468th,14th,x1
Engineering Design - Total,731st,93.0,
Points - Average Points,711th,126.25,
Points - Total,646th,505,
