Acceleration - Average Points,554th,9.71,
Acceleration - Best Result,454th,16th,x1
Acceleration - Total,402nd,174.75,
AutoX - Average Points,566th,10.33,
AutoX - Best Result,468th,17th,x1
AutoX - Total,418th,185.88,
Business Presentation - Average Points,385th,45.28,
Business Presentation - Best Result,352nd,8th,x1
Business Presentation - Total,184th,815.0,
Cost - Average Points,517th,48.17,
Cost - Best Result,272nd,5th,x2
Cost - Total,236th,867.14,
Endurance - Average Points,485th,20.84,
Endurance - Best Result,211th,5th,x1
Endurance - Total,361st,375.2,
Engineering Design - Average Points,639th,48.86,
Engineering Design - Best Result,504th,17th,x1
Engineering Design - Total,308th,879.5,
Fuel - Average Points,506th,1.05,
Fuel - Best Result,131st,3rd,x1
Fuel - Total,493rd,18.94,
Points - Average Points,551st,184.33,
Points - Total,327th,3318,
Skidpad - Average Points,620th,0.89,
Skidpad - Best Result,526th,24th,x1
Skidpad - Total,574th,16.0,
