Acceleration - Average Points,239th,34.02,
Acceleration - Best Result,162nd,3rd,x1
Acceleration - Total,516th,68.05,
Business Presentation - Average Points,496th,41.35,
Business Presentation - Best Result,676th,28th,x1
Business Presentation - Total,693rd,82.7,
Cost - Average Points,566th,44.64,
Cost - Best Result,641st,25th,x1
Cost - Total,661st,89.29,
Engineering Design - Average Points,392nd,69.0,
Engineering Design - Best Result,397th,12th,x1
Engineering Design - Total,646th,138.0,
Points - Average Points,623rd,156.0,
Points - Total,694th,312,
Skidpad - Average Points,229th,19.76,
Skidpad - Best Result,209th,5th,x1
Skidpad - Total,497th,39.52,
