Acceleration - Average Points,594th,5.51,
Acceleration - Best Result,651st,69th,x1
Acceleration - Total,618th,16.54,
AutoX - Average Points,607th,6.42,
AutoX - Best Result,685th,73rd,x1
AutoX - Total,618th,19.26,
Business Presentation - Average Points,544th,38.72,
Business Presentation - Best Result,783rd,47th,x1
Business Presentation - Total,616th,116.15,
Cost - Average Points,32nd,75.86,
Cost - Best Result,504th,14th,x1
Cost - Total,524th,227.57,
Engineering Design - Average Points,635th,48.33,
Engineering Design - Best Result,837th,73rd,x1
Engineering Design - Total,633rd,145.0,
Points - Average Points,579th,174.67,
Points - Total,621st,524,
