Acceleration - Average Points,12th,61.99,
Acceleration - Best Result,175th,4th,x3
Acceleration - Total,160th,619.92,
AutoX - Average Points,62nd,81.99,
AutoX - Best Result,135th,2nd,x1
AutoX - Total,187th,819.9,
Business Presentation - Average Points,202nd,52.34,
Business Presentation - Best Result,78th,1st,x1
Business Presentation - Total,311th,523.4,
Cost - Average Points,181st,65.79,
Cost - Best Result,195th,3rd,x1
Cost - Total,308th,657.89,
Endurance - Average Points,12th,193.64,
Endurance - Best Result,80th,2nd,x2
Endurance - Total,126th,1936.42,
Engineering Design - Average Points,18th,120.01,
Engineering Design - Best Result,85th,2nd,x1
Engineering Design - Total,223rd,1200.12,
Fuel - Average Points,153rd,22.64,
Fuel - Best Result,304th,8th,x1
Fuel - Total,220th,226.45,
Points - Average Points,14th,631.8,
Points - Total,178th,6318,
Skidpad - Average Points,20th,40.62,
Skidpad - Best Result,128th,3rd,x2
Skidpad - Total,145th,406.18,
