Acceleration - Average Points,438th,19.7,
Acceleration - Best Result,400th,11th,x1
Acceleration - Total,338th,275.73,
AutoX - Average Points,500th,17.15,
AutoX - Best Result,242nd,5th,x1
AutoX - Total,391st,240.1,
Business Presentation - Average Points,788th,25.96,
Business Presentation - Best Result,656th,24th,x1
Business Presentation - Total,415th,363.5,
Cost - Average Points,564th,45.3,
Cost - Best Result,475th,11th,x1
Cost - Total,338th,634.22,
Endurance - Average Points,403rd,36.62,
Endurance - Best Result,332nd,8th,x1
Endurance - Total,325th,512.73,
Engineering Design - Average Points,674th,46.57,
Engineering Design - Best Result,506th,16th,x1
Engineering Design - Total,390th,652.0,
Fuel - Average Points,245th,17.02,
Fuel - Best Result,281st,7th,x1
Fuel - Total,225th,238.34,
Points - Average Points,522nd,208.29,
Points - Total,371st,2916,
Skidpad - Average Points,513th,6.26,
Skidpad - Best Result,387th,12th,x1
Skidpad - Total,405th,87.61,
