Acceleration - Average Points,269th,31.89,
Acceleration - Best Result,399th,11th,x1
Acceleration - Total,370th,223.2,
AutoX - Average Points,519th,14.7,
AutoX - Best Result,389th,11th,x1
AutoX - Total,507th,102.88,
Business Presentation - Average Points,449th,43.87,
Business Presentation - Best Result,550th,16th,x1
Business Presentation - Total,452nd,307.08,
Cost - Average Points,82nd,70.78,
Cost - Best Result,453rd,10th,x1
Cost - Total,396th,495.44,
Endurance - Average Points,278th,62.88,
Endurance - Best Result,461st,15th,x1
Endurance - Total,348th,440.19,
Engineering Design - Average Points,529th,58.57,
Engineering Design - Best Result,623rd,24th,x1
Engineering Design - Total,475th,410.0,
Fuel - Average Points,123rd,25.19,
Fuel - Best Result,53rd,1st,x1
Fuel - Total,283rd,176.3,
Points - Average Points,331st,311.0,
Points - Total,424th,2177,
Skidpad - Average Points,421st,10.26,
Skidpad - Best Result,401st,13th,x1
Skidpad - Total,433rd,71.8,
