Acceleration - Average Points,351st,25.16,
Acceleration - Best Result,146th,3rd,x1
Acceleration - Total,116th,779.82,
AutoX - Average Points,373rd,31.74,
AutoX - Best Result,238th,6th,x1
AutoX - Total,153rd,984.07,
Business Presentation - Average Points,162nd,54.09,
Business Presentation - Best Result,131st,2nd,x1
Business Presentation - Total,53rd,1676.71,
Cost - Average Points,262nd,62.17,
Cost - Best Result,172nd,3rd,x2
Cost - Total,52nd,1927.21,
Endurance - Average Points,245th,73.24,
Endurance - Best Result,38th,1st,x1
Endurance - Total,103rd,2270.51,
Engineering Design - Average Points,237th,81.58,
Engineering Design - Best Result,142nd,4th,x1
Engineering Design - Total,72nd,2528.94,
Fuel - Average Points,270th,15.05,
Fuel - Best Result,240th,6th,x1
Fuel - Total,97th,466.41,
Points - Average Points,245th,360.71,
Points - Total,80th,11182,
Skidpad - Average Points,244th,17.86,
Skidpad - Best Result,130th,3rd,x1
Skidpad - Total,96th,553.73,
