Acceleration - Average Points,73rd,50.06,
Acceleration - Best Result,44th,1st,x1
Acceleration - Total,35th,1551.88,
AutoX - Average Points,76th,79.4,
AutoX - Best Result,190th,4th,x1
AutoX - Total,36th,2461.42,
Business Presentation - Average Points,214th,51.71,
Business Presentation - Best Result,120th,2nd,x2
Business Presentation - Total,60th,1602.97,
Cost - Average Points,206th,64.94,
Cost - Best Result,46th,1st,x1
Cost - Total,48th,2013.04,
Endurance - Average Points,82nd,127.93,
Endurance - Best Result,39th,1st,x1
Endurance - Total,38th,3965.76,
Engineering Design - Average Points,107th,98.23,
Engineering Design - Best Result,185th,5th,x1
Engineering Design - Total,46th,3045.0,
Fuel - Average Points,167th,21.66,
Fuel - Best Result,241st,6th,x1
Fuel - Total,49th,671.39,
Points - Average Points,71st,522.77,
Points - Total,39th,16206,
Skidpad - Average Points,91st,30.18,
Skidpad - Best Result,39th,1st,x1
Skidpad - Total,40th,935.51,
