Acceleration - Average Points,522nd,12.45,
Acceleration - Best Result,521st,22nd,x1
Acceleration - Total,466th,99.6,
AutoX - Average Points,264th,46.42,
AutoX - Best Result,566th,28th,x1
AutoX - Total,318th,371.4,
Business Presentation - Average Points,292nd,49.01,
Business Presentation - Best Result,354th,8th,x1
Business Presentation - Total,391st,392.1,
Cost - Average Points,201st,65.03,
Cost - Best Result,51st,1st,x1
Cost - Total,376th,520.2,
Endurance - Average Points,346th,45.44,
Endurance - Best Result,337th,9th,x1
Endurance - Total,366th,363.5,
Engineering Design - Average Points,560th,55.62,
Engineering Design - Best Result,438th,14th,x1
Engineering Design - Total,450th,445.0,
Fuel - Average Points,132nd,24.52,
Fuel - Best Result,32nd,1st,x1
Fuel - Total,246th,196.2,
Points - Average Points,322nd,313.25,
Points - Total,393rd,2506,
Skidpad - Average Points,287th,15.96,
Skidpad - Best Result,329th,10th,x1
Skidpad - Total,343rd,127.7,
