Acceleration - Average Points,207th,36.72,
Acceleration - Best Result,206th,4th,x1
Acceleration - Total,159th,660.94,
AutoX - Average Points,79th,77.1,
AutoX - Best Result,88th,1st,x1
AutoX - Total,100th,1387.81,
Business Presentation - Average Points,399th,44.82,
Business Presentation - Best Result,337th,7th,x1
Business Presentation - Total,189th,806.7,
Cost - Average Points,415th,54.56,
Cost - Best Result,119th,2nd,x2
Cost - Total,200th,982.04,
Endurance - Average Points,44th,148.65,
Endurance - Best Result,156th,3rd,x1
Endurance - Total,82nd,2675.75,
Engineering Design - Average Points,228th,82.46,
Engineering Design - Best Result,312th,9th,x2
Engineering Design - Total,169th,1484.25,
Fuel - Average Points,152nd,22.8,
Fuel - Best Result,61st,1st,x1
Fuel - Total,120th,410.32,
Points - Average Points,97th,490.22,
Points - Total,123rd,8824,
Skidpad - Average Points,173rd,24.18,
Skidpad - Best Result,71st,1st,x1
Skidpad - Total,134th,435.29,
