Acceleration - Average Points,609th,4.57,
Acceleration - Best Result,296th,7th,x1
Acceleration - Total,608th,27.4,
AutoX - Average Points,663rd,2.74,
AutoX - Best Result,268th,6th,x1
AutoX - Total,624th,16.45,
Business Presentation - Average Points,271st,50.08,
Business Presentation - Best Result,371st,8th,x1
Business Presentation - Total,445th,300.45,
Cost - Average Points,309th,59.61,
Cost - Best Result,339th,6th,x1
Cost - Total,444th,357.68,
Endurance - Average Points,536th,13.06,
Endurance - Best Result,276th,6th,x1
Endurance - Total,531st,78.39,
Engineering Design - Average Points,378th,69.97,
Engineering Design - Best Result,387th,11th,x1
Engineering Design - Total,459th,419.8,
Fuel - Average Points,327th,12.24,
Fuel - Best Result,166th,3rd,x1
Fuel - Total,395th,73.47,
Points - Average Points,488th,221.83,
Points - Total,492nd,1331,
Skidpad - Average Points,429th,9.65,
Skidpad - Best Result,255th,6th,x1
Skidpad - Total,454th,57.9,
