Acceleration - Average Points,143rd,42.3,
Acceleration - Best Result,522nd,23rd,x1
Acceleration - Total,365th,211.5,
AutoX - Average Points,120th,68.64,
AutoX - Best Result,448th,16th,x1
AutoX - Total,325th,343.2,
Business Presentation - Average Points,348th,46.7,
Business Presentation - Best Result,617th,23rd,x1
Business Presentation - Total,495th,233.5,
Cost - Average Points,263rd,62.14,
Cost - Best Result,692nd,32nd,x1
Cost - Total,461st,310.7,
Endurance - Average Points,176th,91.38,
Endurance - Best Result,306th,8th,x1
Endurance - Total,321st,456.9,
Engineering Design - Average Points,465th,62.0,
Engineering Design - Best Result,523rd,19th,x1
Engineering Design - Total,504th,310.0,
Fuel - Average Points,45th,36.76,
Fuel - Best Result,332nd,10th,x1
Fuel - Total,255th,183.8,
Points - Average Points,145th,440.2,
Points - Total,405th,2201,
Skidpad - Average Points,90th,30.2,
Skidpad - Best Result,429th,16th,x1
Skidpad - Total,299th,151.0,
