Acceleration - Average Points,446th,19.27,
Acceleration - Best Result,431st,13th,x2
Acceleration - Total,238th,462.46,
AutoX - Average Points,545th,12.23,
AutoX - Best Result,570th,27th,x1
AutoX - Total,358th,293.53,
Business Presentation - Average Points,529th,40.74,
Business Presentation - Best Result,519th,14th,x1
Business Presentation - Total,147th,977.85,
Cost - Average Points,360th,57.73,
Cost - Best Result,579th,18th,x2
Cost - Total,117th,1385.59,
Endurance - Average Points,469th,23.57,
Endurance - Best Result,553rd,22nd,x1
Endurance - Total,312th,565.59,
Engineering Design - Average Points,551st,57.08,
Engineering Design - Best Result,482nd,15th,x1
Engineering Design - Total,203rd,1370.0,
Fuel - Average Points,500th,2.36,
Fuel - Best Result,389th,13th,x1
Fuel - Total,438th,56.6,
Points - Average Points,506th,216.38,
Points - Total,240th,5193,
Skidpad - Average Points,533rd,5.53,
Skidpad - Best Result,553rd,26th,x1
Skidpad - Total,348th,132.71,
