Acceleration - Average Points,159th,40.96,
Acceleration - Best Result,598th,35th,x1
Acceleration - Total,489th,81.92,
AutoX - Average Points,435th,25.25,
AutoX - Best Result,641st,41st,x1
AutoX - Total,570th,50.5,
Business Presentation - Average Points,295th,48.82,
Business Presentation - Best Result,669th,27th,x1
Business Presentation - Total,655th,97.64,
Cost - Average Points,7th,82.32,
Cost - Best Result,403rd,9th,x1
Cost - Total,584th,164.63,
Endurance - Average Points,227th,78.4,
Endurance - Best Result,555th,23rd,x1
Endurance - Total,478th,156.8,
Engineering Design - Average Points,305th,75.0,
Engineering Design - Best Result,737th,40th,x1
Engineering Design - Total,629th,150.0,
Fuel - Average Points,129th,24.85,
Fuel - Best Result,478th,25th,x1
Fuel - Total,447th,49.7,
Points - Average Points,202nd,390.5,
Points - Total,573rd,781,
Skidpad - Average Points,315th,14.65,
Skidpad - Best Result,586th,33rd,x1
Skidpad - Total,530th,29.3,
