Acceleration - Average Points,248th,33.63,
Acceleration - Best Result,515th,19th,x1
Acceleration - Total,199th,571.64,
AutoX - Average Points,380th,30.73,
AutoX - Best Result,553rd,24th,x1
AutoX - Total,267th,522.42,
Business Presentation - Average Points,565th,38.84,
Business Presentation - Best Result,788th,41st,x1
Business Presentation - Total,274th,660.21,
Cost - Average Points,274th,61.78,
Cost - Best Result,414th,8th,x1
Cost - Total,188th,1050.32,
Endurance - Average Points,448th,28.43,
Endurance - Best Result,600th,27th,x1
Endurance - Total,331st,483.36,
Engineering Design - Average Points,404th,68.42,
Engineering Design - Best Result,412th,12th,x2
Engineering Design - Total,250th,1163.21,
Fuel - Average Points,322nd,12.79,
Fuel - Best Result,371st,11th,x1
Fuel - Total,241st,217.4,
Points - Average Points,369th,290.65,
Points - Total,251st,4941,
Skidpad - Average Points,275th,17.22,
Skidpad - Best Result,399th,12th,x1
Skidpad - Total,218th,292.77,
