Acceleration - Average Points,202nd,37.35,
Acceleration - Best Result,482nd,18th,x1
Acceleration - Total,97th,896.46,
AutoX - Average Points,258th,47.18,
AutoX - Best Result,479th,18th,x2
AutoX - Total,133rd,1132.35,
Business Presentation - Average Points,253rd,50.48,
Business Presentation - Best Result,332nd,7th,x1
Business Presentation - Total,100th,1211.6,
Cost - Average Points,460th,52.06,
Cost - Best Result,145th,2nd,x1
Cost - Total,134th,1249.32,
Endurance - Average Points,279th,62.59,
Endurance - Best Result,366th,10th,x1
Endurance - Total,163rd,1502.08,
Engineering Design - Average Points,226th,83.02,
Engineering Design - Best Result,188th,5th,x2
Engineering Design - Total,107th,1992.48,
Fuel - Average Points,415th,6.99,
Fuel - Best Result,183rd,4th,x1
Fuel - Total,282nd,167.8,
Points - Average Points,252nd,357.46,
Points - Total,128th,8579,
Skidpad - Average Points,252nd,17.78,
Skidpad - Best Result,332nd,10th,x1
Skidpad - Total,140th,426.71,
