Acceleration - Average Points,93rd,48.27,
Acceleration - Best Result,46th,1st,x1
Acceleration - Total,26th,1641.02,
AutoX - Average Points,208th,53.13,
AutoX - Best Result,123rd,2nd,x1
AutoX - Total,64th,1806.55,
Business Presentation - Average Points,60th,59.19,
Business Presentation - Best Result,54th,1st,x1
Business Presentation - Total,28th,2012.33,
Cost - Average Points,130th,68.06,
Cost - Best Result,115th,2nd,x2
Cost - Total,32nd,2314.09,
Endurance - Average Points,157th,98.67,
Endurance - Best Result,138th,3rd,x1
Endurance - Total,53rd,3354.72,
Engineering Design - Average Points,47th,107.52,
Engineering Design - Best Result,102nd,3rd,x4
Engineering Design - Total,26th,3655.75,
Fuel - Average Points,159th,22.45,
Fuel - Best Result,38th,1st,x1
Fuel - Total,35th,763.22,
Points - Average Points,104th,484.5,
Points - Total,37th,16473,
Skidpad - Average Points,84th,31.27,
Skidpad - Best Result,136th,3rd,x1
Skidpad - Total,34th,1063.3,
