Acceleration - Average Points,656th,0.88,
Acceleration - Best Result,402nd,13th,x1
Acceleration - Total,645th,5.29,
AutoX - Average Points,662nd,2.64,
AutoX - Best Result,407th,13th,x1
AutoX - Total,622nd,15.81,
Business Presentation - Average Points,843rd,14.65,
Business Presentation - Best Result,536th,17th,x1
Business Presentation - Total,672nd,87.9,
Cost - Average Points,670th,34.3,
Cost - Best Result,516th,15th,x1
Cost - Total,537th,205.8,
Endurance - Average Points,646th,0.5,
Endurance - Best Result,459th,16th,x1
Endurance - Total,644th,3.0,
Engineering Design - Average Points,837th,16.22,
Engineering Design - Best Result,474th,16th,x1
Engineering Design - Total,698th,97.3,
Points - Average Points,816th,69.33,
Points - Total,644th,416,
