Acceleration - Average Points,270th,31.84,
Acceleration - Best Result,507th,19th,x1
Acceleration - Total,456th,127.38,
AutoX - Average Points,397th,28.76,
AutoX - Best Result,537th,22nd,x1
AutoX - Total,495th,115.02,
Business Presentation - Average Points,237th,51.38,
Business Presentation - Best Result,484th,12th,x1
Business Presentation - Total,543rd,205.52,
Cost - Average Points,45th,73.94,
Cost - Best Result,548th,15th,x1
Cost - Total,488th,295.78,
Endurance - Average Points,439th,29.88,
Endurance - Best Result,529th,19th,x1
Endurance - Total,511th,119.52,
Engineering Design - Average Points,470th,62.5,
Engineering Design - Best Result,594th,22nd,x1
Engineering Design - Total,569th,250.0,
Fuel - Average Points,350th,10.9,
Fuel - Best Result,497th,26th,x1
Fuel - Total,467th,43.58,
Points - Average Points,338th,303.75,
Points - Total,513th,1215,
Skidpad - Average Points,322nd,14.58,
Skidpad - Best Result,526th,23rd,x1
Skidpad - Total,466th,58.3,
