Business Presentation - Average Points,653rd,34.2,
Business Presentation - Best Result,845th,77th,x1
Business Presentation - Total,790th,34.2,
Cost - Average Points,745th,22.9,
Cost - Best Result,843rd,76th,x1
Cost - Total,794th,22.9,
Endurance - Average Points,632nd,2.0,
Endurance - Best Result,637th,47th,x1
Endurance - Total,647th,2.0,
Engineering Design - Average Points,306th,75.0,
Engineering Design - Best Result,787th,51st,x1
Engineering Design - Total,729th,75.0,
Points - Average Points,709th,124.0,
Points - Total,788th,124,
