Acceleration - Average Points,298th,28.97,
Acceleration - Best Result,195th,4th,x1
Acceleration - Total,139th,724.17,
AutoX - Average Points,256th,47.53,
AutoX - Best Result,253rd,6th,x1
AutoX - Total,125th,1188.33,
Business Presentation - Average Points,419th,44.33,
Business Presentation - Best Result,268th,5th,x1
Business Presentation - Total,113th,1108.18,
Cost - Average Points,294th,60.31,
Cost - Best Result,141st,2nd,x1
Cost - Total,95th,1507.77,
Endurance - Average Points,352nd,44.61,
Endurance - Best Result,146th,3rd,x1
Endurance - Total,194th,1115.23,
Engineering Design - Average Points,367th,70.4,
Engineering Design - Best Result,261st,7th,x1
Engineering Design - Total,123rd,1760.0,
Fuel - Average Points,332nd,11.86,
Fuel - Best Result,457th,21st,x1
Fuel - Total,180th,296.6,
Points - Average Points,315th,316.64,
Points - Total,147th,7916,
Skidpad - Average Points,280th,16.21,
Skidpad - Best Result,207th,5th,x1
Skidpad - Total,148th,405.13,
