Acceleration - Average Points,629th,3.63,
Acceleration - Best Result,595th,31st,x1
Acceleration - Total,613th,29.02,
AutoX - Average Points,623rd,5.84,
AutoX - Best Result,623rd,35th,x1
AutoX - Total,586th,46.68,
Business Presentation - Average Points,780th,27.48,
Business Presentation - Best Result,651st,24th,x1
Business Presentation - Total,535th,219.83,
Cost - Average Points,804th,14.61,
Cost - Best Result,446th,10th,x1
Cost - Total,640th,116.9,
Endurance - Average Points,495th,20.82,
Endurance - Best Result,545th,21st,x1
Endurance - Total,481st,166.6,
Engineering Design - Average Points,492nd,61.17,
Engineering Design - Best Result,670th,29th,x1
Engineering Design - Total,440th,489.36,
Points - Average Points,679th,137.88,
Points - Total,528th,1103,
Skidpad - Average Points,561st,4.33,
Skidpad - Best Result,294th,8th,x1
Skidpad - Total,519th,34.66,
