Acceleration - Average Points,416th,21.01,
Acceleration - Best Result,613th,41st,x1
Acceleration - Total,383rd,189.1,
AutoX - Average Points,362nd,32.91,
AutoX - Best Result,579th,30th,x1
AutoX - Total,344th,296.2,
Business Presentation - Average Points,427th,44.03,
Business Presentation - Best Result,532nd,16th,x1
Business Presentation - Total,378th,396.3,
Cost - Average Points,268th,61.79,
Cost - Best Result,703rd,33rd,x1
Cost - Total,349th,556.1,
Endurance - Average Points,351st,43.41,
Endurance - Best Result,473rd,16th,x1
Endurance - Total,347th,390.7,
Engineering Design - Average Points,426th,65.56,
Engineering Design - Best Result,636th,27th,x1
Engineering Design - Total,393rd,590.0,
Fuel - Average Points,435th,5.52,
Fuel - Best Result,475th,25th,x1
Fuel - Total,442nd,49.7,
Points - Average Points,365th,289.11,
Points - Total,370th,2602,
Skidpad - Average Points,297th,14.97,
Skidpad - Best Result,308th,9th,x1
Skidpad - Total,322nd,134.7,
